#Organism Group,Strain,Serovar,Isolate,Create Date,Location,Isolation Source,Isolation type,Host,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,K-mer group
"E.coli and Shigella","TW17870",,"PDT000598371.2","2019-10-08T03:13:54Z","USA:MI","fecal bovine","environmental/other",,"PDS000016342.9",7,,"SAMN12881537",,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,dfrA1,floR,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","TW19601",,"PDT000598385.1","2019-10-02T08:51:58Z","USA:MI","fecal bovine","environmental/other",,"PDS000016342.9",5,,"SAMN12881573",,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,dfrA1,floR,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","TW19614",,"PDT000598413.1","2019-10-02T10:31:13Z","USA:MI","fecal bovine","environmental/other",,"PDS000016342.9",0,,"SAMN12881694",,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,dfrA1,floR,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","TW19596",,"PDT000602254.1","2019-10-08T08:31:27Z","USA:MI","fecal bovine","environmental/other",,"PDS000016342.9",0,,"SAMN12987104",,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,dfrA1,floR,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","TW19597",,"PDT000602255.1","2019-10-08T08:31:27Z","USA:MI","fecal bovine","environmental/other",,"PDS000016342.9",1,,"SAMN12987100",,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,dfrA1,floR,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","TW19669",,"PDT000602259.1","2019-10-08T08:31:28Z","USA:MI","fecal bovine","environmental/other",,"PDS000016342.9",2,,"SAMN12987230",,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,dfrA1,floR,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","TW19609",,"PDT000602262.1","2019-10-08T08:31:28Z","USA:MI","fecal bovine","environmental/other",,"PDS000016342.9",0,,"SAMN12987165",,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,dfrA1,floR,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","KCJK6537",,"PDT000152096.2","2016-10-12T18:25:53Z","USA:FL","feces","environmental/other","Bos taurus","PDS000008156.5",1,,"SAMN05859950",,"blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6528",,"PDT000152097.2","2016-10-12T18:25:53Z","USA:FL","feces","environmental/other","Bos taurus","PDS000008156.5",2,,"SAMN05859951",,"blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6524",,"PDT000152098.2","2016-10-12T18:25:53Z","USA:FL","feces","environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN05859952",,"blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6515",,"PDT000152099.2","2016-10-12T18:25:53Z","USA:FL","feces","environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN05859953",,"blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6501",,"PDT000152100.2","2016-10-12T18:25:53Z","USA:FL","feces","environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN05859954",,"blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6464",,"PDT000152101.2","2016-10-12T18:25:53Z","USA:FL","feces","environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN05859955",,"blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6454",,"PDT000152102.2","2016-10-12T18:25:53Z","USA:FL","feces","environmental/other","Bos taurus","PDS000008156.5",1,,"SAMN05859956",,"blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6449",,"PDT000152103.2","2016-10-12T18:25:53Z","USA:FL","feces","environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN05859957",,"blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6447",,"PDT000152104.2","2016-10-12T18:25:53Z","USA:FL","feces","environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN05859958",,"blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6431",,"PDT000152106.2","2016-10-12T18:25:53Z","USA:FL","feces","environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN05859961",,"blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6438",,"PDT000152107.2","2016-10-12T19:24:18Z","USA:FL","feces","environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN05859959",,"blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6423",,"PDT000152108.2","2016-10-12T19:24:18Z","USA:FL","feces","environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN05859962",,"blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6411",,"PDT000152109.2","2016-10-12T19:24:18Z","USA:FL","feces","environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN05859963",,"blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6317",,"PDT000270490.1","2017-12-05T20:02:10Z","USA: FL","fecal sample","environmental/other","Bos taurus","PDS000008156.5",1,,"SAMN08104572","GCA_002810655.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6199",,"PDT000270491.1","2017-12-05T20:02:19Z","USA: FL","fecal sample","environmental/other","Bos taurus","PDS000008156.5",1,,"SAMN08104218","GCA_002810665.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6272",,"PDT000270493.1","2017-12-05T20:03:05Z","USA: FL","fecal sample","environmental/other","Bos taurus","PDS000008156.5",1,,"SAMN08104571","GCA_002810705.1","blaCMY,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6265",,"PDT000270494.1","2017-12-05T20:03:57Z","USA: FL","fecal sample","environmental/other","Bos taurus","PDS000008156.5",1,,"SAMN08104570","GCA_002810735.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6357",,"PDT000270495.1","2017-12-05T20:04:49Z","USA: FL","fecal sample","environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN08104585","GCA_002810755.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6351",,"PDT000270497.1","2017-12-05T20:05:04Z","USA: FL","fecal sample","environmental/other","Bos taurus","PDS000008156.5",1,,"SAMN08104584","GCA_002810765.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6390",,"PDT000270499.1","2017-12-05T20:06:08Z","USA: FL","fecal sample","environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN08104646","GCA_002810835.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6389",,"PDT000270500.1","2017-12-05T20:06:19Z","USA: FL","fecal sample","environmental/other","Bos taurus","PDS000008156.5",3,,"SAMN08104595","GCA_002810845.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6405",,"PDT000270502.1","2017-12-05T20:07:20Z","USA: FL","fecal sample","environmental/other","Bos taurus","PDS000008156.5",2,,"SAMN08104775","GCA_002810875.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6365",,"PDT000270504.1","2017-12-05T20:07:43Z","USA: FL","fecal sample","environmental/other","Bos taurus","PDS000008156.5",1,,"SAMN08104586","GCA_002810885.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6400",,"PDT000270505.1","2017-12-05T20:08:43Z","USA: FL","fecal sample","environmental/other","Bos taurus","PDS000008156.5",3,,"SAMN08104698","GCA_002810955.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6431",,"PDT000271761.1","2017-12-12T17:05:28Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN08118917","GCA_002834355.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6447",,"PDT000271763.1","2017-12-12T17:07:29Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN08118923","GCA_002834405.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6454",,"PDT000271764.1","2017-12-12T17:07:41Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",1,,"SAMN08118925","GCA_002834415.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6449",,"PDT000271765.1","2017-12-12T17:07:54Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN08118924","GCA_002834425.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6524",,"PDT000271766.1","2017-12-12T17:08:12Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN08120280","GCA_002834445.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6605",,"PDT000271767.1","2017-12-12T17:09:05Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN08120300","GCA_002834485.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6528",,"PDT000271768.1","2017-12-12T17:09:29Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",1,,"SAMN08120281","GCA_002834495.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6537",,"PDT000271769.1","2017-12-12T17:09:48Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",1,,"SAMN08120282","GCA_002834515.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6464",,"PDT000271771.1","2017-12-12T17:17:57Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN08118926","GCA_002835095.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6438",,"PDT000271772.1","2017-12-12T17:17:59Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN08118920","GCA_002835085.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6501",,"PDT000271773.1","2017-12-12T17:18:26Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN08118931","GCA_002835125.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6515",,"PDT000271774.1","2017-12-12T17:18:41Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN08120134","GCA_002835135.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6613",,"PDT000271775.1","2017-12-12T17:18:57Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN08120301","GCA_002835175.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6541",,"PDT000271776.1","2017-12-12T17:19:21Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",7,,"SAMN08120299","GCA_002835165.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6944",,"PDT000271780.1","2017-12-13T00:04:04Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN08140730","GCA_002837305.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK7211",,"PDT000271781.1","2017-12-13T00:05:27Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",1,,"SAMN08140749","GCA_002837335.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6947",,"PDT000271782.1","2017-12-13T00:07:32Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",1,,"SAMN08140745","GCA_002837355.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6756",,"PDT000271785.1","2017-12-13T00:09:29Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",1,,"SAMN08140465","GCA_002837435.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6623",,"PDT000271786.1","2017-12-13T00:10:38Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN08140186","GCA_002837475.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6764",,"PDT000271788.1","2017-12-13T00:13:39Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",1,,"SAMN08140559","GCA_002837535.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6734",,"PDT000271789.1","2017-12-13T00:14:15Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",8,,"SAMN08140415","GCA_002837555.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6715",,"PDT000271790.1","2017-12-13T00:14:16Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",8,,"SAMN08140410","GCA_002837545.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6411",,"PDT000273987.1","2017-12-18T20:06:55Z","USA: FL","fecal sample","environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN08118892","GCA_002844415.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6423",,"PDT000273988.1","2017-12-18T20:10:29Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",0,,"SAMN08118916","GCA_002844475.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK7314",,"PDT000355778.1","2018-07-26T00:03:04Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",3,,"SAMN08141565","GCA_003340675.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6707",,"PDT000355779.1","2018-07-26T00:03:32Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",2,,"SAMN08140391","GCA_003340665.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6594",,"PDT000355781.1","2018-07-26T00:05:43Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",1,,"SAMN08141568","GCA_003340725.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6936",,"PDT000355782.1","2018-07-26T00:05:44Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",5,,"SAMN08140620","GCA_003340715.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6950",,"PDT000355783.1","2018-07-26T00:06:13Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",4,,"SAMN08140746","GCA_003340745.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK6782",,"PDT000355784.1","2018-07-26T00:06:38Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",4,,"SAMN08140601","GCA_003340735.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","KCJK7709",,"PDT000355785.1","2018-07-26T00:08:44Z","USA: FL",,"environmental/other","Bos taurus","PDS000008156.5",10,,"SAMN08141566","GCA_003340795.1","blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ_TG78592",,"PDT000086874.2","2015-10-14T18:19:33Z","USA:AZ","mule deer","environmental/other",,"PDS000035556.1",0,,"SAMN04125193",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ_TG78600",,"PDT000086876.2","2015-10-14T18:19:33Z","USA:AZ","YFT Antelope","environmental/other",,"PDS000035556.1",0,,"SAMN04125195",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98671",,"PDT000252900.2","2017-10-17T01:33:18Z","USA:AZ","Stool (Antilocapra americana)","environmental/other",,"PDS000035556.1",0,,"SAMN07740993",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98667",,"PDT000252975.2","2017-10-17T05:32:31Z","USA:AZ","Stool (Antilocapra americana)","environmental/other",,"PDS000035556.1",0,,"SAMN07740998",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98663",,"PDT000252976.2","2017-10-17T05:32:31Z","USA:AZ","Stool (Antilocapra americana)","environmental/other",,"PDS000035556.1",0,,"SAMN07740999",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98659",,"PDT000252994.2","2017-10-17T07:30:42Z","USA:AZ","Stool (Antilocapra americana)","environmental/other",,"PDS000035556.1",1,,"SAMN07741002",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98711",,"PDT000253113.2","2017-10-17T18:39:06Z","USA:AZ","Stool (Antilocapra americana)","environmental/other",,"PDS000035556.1",0,,"SAMN07741004",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98691",,"PDT000253117.2","2017-10-17T18:39:06Z","USA:AZ","Stool (Antilocapra americana)","environmental/other",,"PDS000035556.1",0,,"SAMN07741001",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98695",,"PDT000253118.2","2017-10-17T18:39:06Z","USA:AZ","Stool (Antilocapra americana)","environmental/other",,"PDS000035556.1",1,,"SAMN07740992",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98719",,"PDT000253120.2","2017-10-17T18:39:07Z","USA:AZ","Stool (Antilocapra americana)","environmental/other",,"PDS000035556.1",1,,"SAMN07741000",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98699",,"PDT000253122.2","2017-10-17T18:39:07Z","USA:AZ","Stool (Antilocapra americana)","environmental/other",,"PDS000035556.1",0,,"SAMN07740991",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98687",,"PDT000253123.2","2017-10-17T18:39:07Z","USA:AZ","Stool (Antilocapra americana)","environmental/other",,"PDS000035556.1",1,,"SAMN07741003",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98715",,"PDT000253213.2","2017-10-17T20:37:52Z","USA:AZ","Stool (Antilocapra americana)","environmental/other",,"PDS000035556.1",1,,"SAMN07740990",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98639",,"PDT000260210.2","2017-11-01T23:37:34Z","USA:AZ","Stool (Odocoileus virginianus)","environmental/other",,"PDS000035556.1",0,,"SAMN07709905",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98655",,"PDT000260211.2","2017-11-01T23:37:34Z","USA:AZ","Stool (Odocoileus virginianus)","environmental/other",,"PDS000035556.1",0,,"SAMN07709894",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98647",,"PDT000260215.2","2017-11-01T23:37:35Z","USA:AZ","Stool (Odocoileus virginianus)","environmental/other",,"PDS000035556.1",3,,"SAMN07709896",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98643",,"PDT000260224.2","2017-11-01T23:37:36Z","USA:AZ","Stool (Odocoileus virginianus)","environmental/other",,"PDS000035556.1",0,,"SAMN07709904",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102921",,"PDT000268177.2","2017-12-01T16:43:06Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN07989022",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102901",,"PDT000268178.2","2017-12-01T17:41:13Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN07989028",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102929",,"PDT000268179.2","2017-12-01T17:41:13Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN07989019",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102913",,"PDT000268180.2","2017-12-01T17:41:13Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN07989013",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102925",,"PDT000268182.2","2017-12-01T17:41:14Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN07989014",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102909",,"PDT000268187.2","2017-12-01T17:41:15Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN07989030",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102905",,"PDT000268188.2","2017-12-01T17:41:15Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN07989027",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102889",,"PDT000268198.2","2017-12-01T21:43:04Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN07989006",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102897",,"PDT000268259.2","2017-12-01T23:43:27Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",1,,"SAMN07989026",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102945",,"PDT000268263.2","2017-12-01T23:43:28Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN07989007",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102893",,"PDT000268321.2","2017-12-01T23:43:37Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN07989024",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102933",,"PDT000268338.2","2017-12-01T23:43:40Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",1,,"SAMN07989008",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102941",,"PDT000268349.2","2017-12-01T23:43:43Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN07989005",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102917",,"PDT000268354.2","2017-12-02T01:40:36Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN07989011",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102937",,"PDT000272317.2","2017-12-14T11:46:07Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN07989010",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG110374",,"PDT000279280.2","2018-01-19T18:45:43Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",1,,"SAMN08332714",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG110366",,"PDT000279492.2","2018-01-19T20:40:20Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",1,,"SAMN08332706",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG110370",,"PDT000279583.2","2018-01-19T20:40:38Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN08332713",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG110362",,"PDT000279633.2","2018-01-19T20:40:47Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",1,,"SAMN08332719",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG110354",,"PDT000279650.2","2018-01-19T20:40:50Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN08332711",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102971",,"PDT000279708.2","2018-01-19T20:41:02Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN08332710",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102963",,"PDT000279713.2","2018-01-19T20:41:03Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN08332721",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102959",,"PDT000279714.2","2018-01-19T20:41:04Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN08332715",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102979",,"PDT000279716.2","2018-01-19T22:46:01Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",2,,"SAMN08332716",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102975",,"PDT000279717.2","2018-01-19T22:46:01Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN08332718",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG110346",,"PDT000279730.2","2018-01-19T22:46:06Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN08332708",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG110350",,"PDT000279733.2","2018-01-19T22:46:06Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN08332707",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102955",,"PDT000279753.2","2018-01-20T00:37:34Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN08332720",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG102967",,"PDT000279757.2","2018-01-20T02:40:37Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",1,,"SAMN08332712",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","TG110550",,"PDT000284133.2","2018-02-03T01:49:49Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN08441939",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","TG110594",,"PDT000284898.2","2018-02-05T21:03:28Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",0,,"SAMN08441996",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","TG110602",,"PDT000284900.2","2018-02-05T21:03:29Z","USA:AZ","Stool (Odocoileus hemionus)","environmental/other",,"PDS000035556.1",3,,"SAMN08441936",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98763",,"PDT000293097.2","2018-03-07T16:53:45Z","USA:AZ","Stool (Antilocapra americana)","environmental/other",,"PDS000035556.1",1,,"SAMN08640418",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98747",,"PDT000293150.2","2018-03-07T18:54:07Z","USA:AZ","Stool (Antilocapra americana)","environmental/other",,"PDS000035556.1",0,,"SAMN08640380",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98751",,"PDT000293152.2","2018-03-07T18:54:08Z","USA:AZ","Stool (Antilocapra americana)","environmental/other",,"PDS000035556.1",1,,"SAMN08640427",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98743",,"PDT000293155.2","2018-03-07T18:54:08Z","USA:AZ","Stool (Antilocapra americana)","environmental/other",,"PDS000035556.1",0,,"SAMN08640382",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG98755",,"PDT000293157.2","2018-03-07T18:54:08Z","USA:AZ","Stool (Antilocapra americana)","environmental/other",,"PDS000035556.1",0,,"SAMN08640425",,"blaEC","PDG000000004.1583"
